filename,width,height,class,xmin,ymin,xmax,ymax
frame-001.json,999,999,head,1066.5951852706257,669.2983349808887,1129.357278361644,726.7637434326856
frame-001.json,999,999,head,1162.9257416517667,606.2583229781346,1228.3353787006895,679.0255408999999
frame-001.json,999,999,head,1602.9542090717935,769.2108068343097,1673.1209106333654,690.7081503780502
frame-001.json,999,999,head,1606.52200745628,622.9104016203715,1674.3101767615274,696.6553213217063
frame-001.json,999,999,head,1168.9302333838882,405.19614161319544,1202.5564902665647,453.23896102711313
frame-001.json,999,999,head,1264.04450285203,416.7264182725357,1293.8277589481147,456.1215301919482
frame-001.json,999,999,head,1308.2390118978328,434.98268964982447,1344.4164433011783,476.29951434579374
frame-001.json,999,999,head,1319.768014257608,397.5092905069686,1355.3157715335801,437.8652588146595
frame-001.json,999,999,head,1345.7082695671013,394.6267213421335,1380.2952766464255,433.0609768732677
frame-001.json,999,999,head,1671.4025862307383,434.9826896498244,1705.9895933100624,480.14293989890706
frame-001.json,999,999,head,1650.9360319462548,397.82546764417356,1672.7691650689267,425.5395352519347
frame-001.json,999,999,head,1570.3213865702364,448.21468147646647,1597.1929350289092,479.2880300063805
frame-001.json,999,999,head,1535.8922151075617,453.2536028596958,1567.8021789022355,486.84641208122446
frame-001.json,999,999,head,1352.136224484716,361.5202159033744,1367.330529592966,378.6749742222476
frame-001.json,999,999,head,1404.3417325791836,357.790920616663,1420.5182690116505,372.31501311978195
frame-001.json,999,999,head,1452.8182758097603,355.5533434446359,1470.7173071564348,374.1998198781938
frame-001.json,999,999,head,1491.599510394222,357.79092061666285,1504.27799093145,371.2163836488245
frame-001.json,999,999,head,1508.7527487681184,359.2826387313476,1523.6686082236806,374.0288162117602
frame-002.json,999,999,person,1568.8672637723287,446.9666038476171,1624.088959072917,551.2854471844381
frame-002.json,999,999,person,1521.7728129979264,543.9059476763287,1572.234438360931,453.0648261810016
frame-002.json,999,999,person,1659.0284339852992,433.8872560875437,1715.5454543918647,625.662957022123
frame-002.json,999,999,person,1526.563751015572,902.7224602911828,1680.9763246263665,688.7411518799678
frame-002.json,999,999,person,1616.9192243337507,626.4288423054495,1725.298078918561,804.067518706015
frame-002.json,999,999,person,993.6889871822418,888.2455447593827,1179.142910467183,654.3196634182736
frame-002.json,999,999,person,1157.428212309672,610.6157684608966,1285.600740731704,846.802684348747
frame-002.json,999,999,person,1248.7812525677514,819.259549055578,1463.6858882607664,1074.161109141855
frame-002.json,999,999,person,558.5667640879772,804.6068787087565,740.8280708005077,1062.1024222687206
frame-002.json,999,999,person,734.4139810245972,1051.3842194190588,930.9394639803647,786.9298798025802
frame-002.json,999,999,head,592.981908669725,804.1281576755628,669.0214779197889,899.2598791985073
frame-002.json,999,999,head,799.269668948258,788.851861980405,884.7485680158579,883.5277870255871
frame-002.json,999,999,head,1285.1193892614651,819.5292032486132,1377.8494621328862,946.635770013893
frame-002.json,999,999,head,1053.256580535532,653.4285522283612,1119.6162843775296,721.9038080495638
frame-002.json,999,999,head,1157.8679135481057,610.0522456446388,1231.1997640187512,682.819463566504
frame-002.json,999,999,head,1600.425295019963,769.2108068343097,1670.5919965815349,690.7081503780502
frame-002.json,999,999,head,1617.9021206895163,626.7043242868756,1678.8823714662703,695.4827729297639
frame-002.json,999,999,head,1671.4025862307385,434.9826896498244,1702.3692696149126,480.14293989890706
frame-002.json,999,999,head,1570.3213865702364,448.21468147646647,1597.1929350289092,479.2880300063805
frame-002.json,999,999,head,1535.8922151075617,453.2536028596958,1567.8021789022355,486.84641208122446
frame-002.json,999,999,person,955.6556170367187,419.171142191497,1002.80128245099,540.2000381330295
frame-002.json,999,999,person,988.2085764894299,425.04101935360956,1101.27044154624,651.3918928665207
frame-002.json,999,999,person,1145.3607945370009,423.661823151419,1222.2897195152088,618.9043719196385
frame-002.json,999,999,person,1216.0792926584083,401.2084183518089,1299.1454650549817,626.8651365878912
frame-002.json,999,999,person,1291.287854152603,397.8404076318674,1356.0390432896088,594.3076996284564
frame-002.json,999,999,person,1377.7215740787674,636.9691687477157,1440.5824612977958,423.66182315141907
frame-002.json,999,999,person,1451.8498618258443,357.1121379482544,1481.652046591241,439.93661564253364
frame-002.json,999,999,person,1507.0715571264325,354.4822511414438,1529.8614631235005,426.365823860934
frame-002.json,999,999,person,1532.1209589282262,406.76899112820416,1549.2741973021227,357.5422933436114
frame-002.json,999,999,person,1544.053646492676,411.99000452960047,1564.9358497304631,360.52572957298065
frame-002.json,999,999,head,1457.7163959751017,357.7140869620337,1471.5970854939553,374.3722970382999
frame-002.json,999,999,head,1511.8510850986318,352.161350269945,1527.119843569371,370.9018366057444
frame-002.json,999,999,head,1537.5303607085114,356.3259027890115,1550.7170157514224,369.51365243272227
frame-002.json,999,999,head,1547.246843371709,359.79636322156693,1561.8215673665054,375.06638912481105
frame-002.json,999,999,head,1393.1711897124314,424.34692726709864,1423.70870665391,460.1525046109683
frame-002.json,999,999,head,1300.8646044120533,399.35961215269924,1327.9319489738182,431.2878481322095
frame-002.json,999,999,head,1225.2148465342998,401.4418884122325,1261.414653753128,445.30138304831485
frame-002.json,999,999,head,1155.117364464088,423.65283518058743,1204.355920580429,468.45373510823157
frame-002.json,999,999,head,967.7280559595612,421.57055892105416,989.2431247137846,445.1696898624313
frame-002.json,999,999,head,1014.9224003236646,425.0410193536097,1051.9267319639703,472.99335831844195
frame-002.json,999,999,person,192.9542368647132,586.0703834241829,218.63351247459283,609.778912557059
frame-002.json,999,999,person,192.95423686471327,599.2581330678938,222.06365158913525,636.7391057394929
frame-002.json,999,999,head,192.95423686471318,586.0703834241831,221.40965037836352,612.4458827116047
frame-002.json,999,999,head,193.6482713406559,598.5640409813826,222.10368485430624,629.7981848743818
frame-003.json,999,999,person,1568.8672637723287,446.9666038476171,1624.088959072917,551.2854471844381
frame-003.json,999,999,person,1524.0178446843202,541.5421983493725,1569.8364302831428,455.6361234417559
frame-003.json,999,999,person,1648.7185246811891,436.78273895642906,1701.47027636439,624.4319748276886
frame-003.json,999,999,person,1529.0926650674023,894.5687492035563,1683.1410452257596,687.6752520294912
frame-003.json,999,999,person,1615.6547673078358,622.6349196389453,1715.225925422044,800.2735960395108
frame-003.json,999,999,person,999.4789508445867,887.518252098849,1186.4679869295082,664.7397748993885
frame-003.json,999,999,person,1172.601696620654,611.8804093497313,1289.1599863169222,840.6995631726035
frame-003.json,999,999,person,1290.7584891197512,860.0111648444358,1499.3518957561798,1075.0982813636394
frame-003.json,999,999,person,561.4617459191496,804.6068787087565,742.4220213986287,1056.8180976905028
frame-003.json,999,999,person,744.5464174337006,1048.217551321998,936.4830731344962,788.4847444419579
frame-003.json,999,999,head,592.981908669725,804.1281576755628,669.0214779197889,897.5511765160913
frame-003.json,999,999,head,799.269668948258,788.8518619804051,881.5619940737038,880.2765545438915
frame-003.json,999,999,head,1380.6914715364505,858.6182219785685,1475.8581759918238,989.9016911556128
frame-003.json,999,999,head,1066.283998775808,665.0104837039034,1128.951822122914,739.1438146163081
frame-003.json,999,999,head,1186.9504251441545,612.5815274223082,1254.9151031685115,685.3487453441735
frame-003.json,999,999,head,1604.2186660977081,767.946165945475,1670.7897841900499,689.4435094892154
frame-003.json,999,999,head,1616.637663663601,622.9104016203714,1678.0286521632722,692.4803625689071
frame-003.json,999,999,head,1671.8783793305684,436.4304310842672,1701.233943682389,481.59068133334983
frame-003.json,999,999,head,1570.3213865702364,448.21468147646647,1597.1929350289092,479.2880300063805
frame-003.json,999,999,head,1542.6273101667434,456.62161357963737,1569.1708838440254,490.21442280116605
frame-003.json,999,999,person,753.2515895311014,457.8655374318637,855.9122062702763,817.0161869927106
frame-003.json,999,999,person,938.0966450196726,456.3048261702212,1027.040179012475,720.0650293878334
frame-003.json,999,999,person,1016.117288873008,445.37984733872247,1101.9399971116773,674.8829140176052
frame-003.json,999,999,person,1095.6983456034104,426.6513121990103,1186.2022924732796,681.0472478467666
frame-003.json,999,999,person,1159.6752735631453,415.72633336751164,1246.0156585256461,612.3759523344888
frame-003.json,999,999,person,1230.525699643466,404.59064327437034,1302.6532826501038,631.4691203485488
frame-003.json,999,999,person,1403.58887266965,583.6992050170896,1469.728942311381,413.64358400742805
frame-003.json,999,999,person,1497.4296738199805,356.2355157007989,1513.20730104872,407.9566229014077
frame-003.json,999,999,person,1509.7011616645557,360.61866037881657,1529.8614631235005,414.09302545063247
frame-003.json,999,999,head,1498.3062086660216,354.48225782959173,1510.5776965105968,368.5083207992484
frame-003.json,999,999,head,1512.330766202679,357.988773572006,1526.3553237393362,373.7680944128697
frame-003.json,999,999,head,1428.183420982735,414.09301876248435,1455.3560012100086,444.66882815644
frame-003.json,999,999,head,1241.4814987759844,405.326729406449,1272.1602183874222,446.0313830320057
frame-003.json,999,999,head,1167.8525717085336,416.72290556929505,1209.0497094724642,464.93749702748966
frame-003.json,999,999,head,1110.001271869822,428.99571066774456,1155.5810838639584,481.5934468039569
frame-003.json,999,999,head,1022.3477872657137,447.4049183154189,1060.9153204915212,494.7428808380099
frame-003.json,999,999,head,956.6076738126326,457.9244655426613,1010.0762994211386,519.288491034909
frame-003.json,999,999,head,754.1281243771424,457.9244655426613,806.7202151396074,519.288491034909
frame-004.json,999,999,person,1568.8672637723287,446.9666038476171,1624.088959072917,551.2854471844381
frame-004.json,999,999,person,1524.0178446843202,541.5421983493725,1569.8364302831428,455.6361234417559
frame-004.json,999,999,person,1650.1660155967754,433.88725608754334,1702.9177672799763,621.5364919588028
frame-004.json,999,999,person,1534.5929393769193,894.5687492035563,1677.533258013103,687.6752520294912
frame-004.json,999,999,person,1595.4870948396065,623.5517318735538,1717.0287616420553,801.1904082741192
frame-004.json,999,999,person,999.4789508445867,887.518252098849,1186.4679869295082,664.7397748993885
frame-004.json,999,999,person,1168.350224680871,608.691400212206,1284.9085143771392,837.5105540350781
frame-004.json,999,999,person,1295.009961059534,870.6382282369432,1505.3668806916903,1075.3866852351944
frame-004.json,999,999,person,560.3988779342037,805.6698817545984,740.1914159531499,1057.8811007363447
frame-004.json,999,999,person,747.7350213885379,1049.2805543678396,934.8095313703136,789.5477474877996
frame-004.json,999,999,head,594.0447766546708,806.2541637672462,670.9944648029627,899.6771826077747
frame-004.json,999,999,head,797.1439329783664,788.8518619804051,881.3729352283735,885.55206883969
frame-004.json,999,999,head,1389.1944154160165,870.638228236943,1490.171148372976,1010.7579137350059
frame-004.json,999,999,head,1066.283998775808,665.0104837039034,1128.951822122914,739.1438146163081
frame-004.json,999,999,head,1182.6989532043715,609.3925182847828,1250.6636312287285,682.1597362066481
frame-004.json,999,999,head,1608.8022280223058,767.0293537108664,1672.7532018336733,688.5266972546069
frame-004.json,999,999,head,1616.637663663601,622.9104016203714,1678.0286521632722,692.4803625689071
frame-004.json,999,999,head,1670.4308884149818,433.5349482153815,1701.6788617115371,478.69519846446417
frame-004.json,999,999,head,1570.3213865702364,448.21468147646647,1597.1929350289092,479.2880300063805
frame-004.json,999,999,head,1542.6273101667434,456.62161357963737,1569.1708838440254,490.21442280116605
frame-004.json,999,999,person,358.875844293176,512.2822357680877,524.4428534007751,892.9054509113962
frame-004.json,999,999,person,601.047463573263,506.2475865427866,739.6750171109738,831.3526675592586
frame-004.json,999,999,person,744.6054482634001,467.2298050017197,833.3278525766452,808.6827250752408
frame-004.json,999,999,person,803.9011375919354,462.5476712167912,955.850468454258,856.0425257161523
frame-004.json,999,999,person,998.9527472252743,436.0155797688667,1105.441962303421,685.1511727686591
frame-004.json,999,999,person,1110.9392312021541,424.87988967572517,1198.064103943775,677.9208065832191
frame-004.json,999,999,person,1445.56610922165,528.2371118905428,1507.0745445742607,405.16716964532634
frame-004.json,999,999,head,1465.8181847879762,405.4065701558277,1487.5834905597783,429.4214025425739
frame-004.json,999,999,head,1110.406817102381,423.81253336972,1152.7034504959747,467.0153892407139
frame-004.json,999,999,head,1025.8549998954632,437.0121519706498,1075.8068085094753,494.60865229662033
frame-004.json,999,999,head,818.2040638583469,463.33135842388333,872.9011385133147,524.9681978404071
frame-004.json,999,999,head,758.0726879486151,468.01015691151565,805.1191544750903,524.7636986587677
frame-004.json,999,999,head,627.3605567515565,506.30651465358426,684.8411475171089,567.670540145832
frame-004.json,999,999,head,364.0038510789998,513.4041669247271,411.2666774856777,574.7681924169748
frame-004.json,999,999,person,1416.337308302394,366.60550792408753,1444.7553922348993,398.69393613538784
frame-004.json,999,999,head,1421.837582611911,366.60550792408753,1433.754843615865,380.35769144321625
frame-005.json,999,999,person,1566.8487987578087,445.95725805322456,1619.953751558904,545.1008158027867
frame-005.json,999,999,person,1524.0178446843202,541.5421983493725,1569.8364302831428,455.6361234417559
frame-005.json,999,999,person,1650.1660155967754,432.8779102931508,1702.9177672799763,620.5271461644103
frame-005.json,999,999,person,1525.2311644475599,895.3242187499998,1676.795457042834,689.0430086157994
frame-005.json,999,999,person,1595.4870948396065,623.5517318735538,1712.1570835829639,801.1904082741192
frame-005.json,999,999,person,999.4789508445867,887.518252098849,1186.4679869295082,664.7397748993885
frame-005.json,999,999,person,1168.3502246808707,612.7414002122059,1285.5240099883538,841.5605540350781
frame-005.json,999,999,person,1281.5119876632625,888.5742187499998,1505.1926280136804,1074.5857566007764
frame-005.json,999,999,person,567.1478646323394,793.5198817545984,739.3655261100475,1045.7311007363446
frame-005.json,999,999,person,745.0354267092836,1047.9305543678397,932.1099366910593,788.1977474877997
frame-005.json,999,999,head,600.7937633528066,794.1041637672462,677.7434515010985,887.5271826077748
frame-005.json,999,999,head,801.1933249972478,788.8518619804051,881.1460756267402,876.3925438033087
frame-005.json,999,999,head,1391.894010095271,888.5742187499998,1506.1343392174142,1017.967235440015
frame-005.json,999,999,head,1066.283998775808,665.0104837039034,1128.951822122914,739.1438146163081
frame-005.json,999,999,head,1178.6495611854898,612.0925182847828,1246.6142392098468,684.8597362066481
frame-005.json,999,999,head,1607.7734931056088,773.9847845612683,1668.2406050580455,688.1249500110512
frame-005.json,999,999,head,1616.637663663601,622.9104016203714,1678.0286521632722,692.4803625689071
frame-005.json,999,999,head,1670.4308884149818,433.5349482153815,1701.6788617115371,478.69519846446417
frame-005.json,999,999,head,1568.3029215557162,447.20533568207395,1595.174470014389,478.278684211988
frame-005.json,999,999,head,1531.5257525868826,456.62161357963737,1560.6132407179039,490.21442280116605
frame-005.json,999,999,person,35.66458999086679,583.6992050170895,248.76358535086518,1010.1025580203559
frame-005.json,999,999,person,175.86130159070618,587.2475865427866,346.2948990308451,1009.0398024392302
frame-005.json,999,999,person,389.60874794145593,527.9798050017198,548.1210483279219,885.0006594947533
frame-005.json,999,999,person,331.4720687224278,531.397671216791,539.8155019848755,1060.0631404934727
frame-005.json,999,999,person,664.2030069977377,480.56557976886677,846.8546428871757,873.7061088501443
frame-005.json,999,999,person,824.7821952011952,457.27988967572514,969.9783032729847,779.6796118744271
frame-005.json,999,999,person,1478.8707819612332,527.5882009345793,1523.4769805993571,395.6507415127943
frame-005.json,999,999,head,1492.0582299767386,396.322458006295,1513.8235357485407,420.3372903930412
frame-005.json,999,999,head,860.6943092713555,456.21253336971995,907.235319182827,507.5012559447394
frame-005.json,999,999,head,724.8501931586054,480.21215197064987,792.3469989360434,544.3887502337005
frame-005.json,999,999,head,330.9272242529406,530.8313584238833,392.77970687470577,616.9418465568635
frame-005.json,999,999,head,399.02659560778943,527.4101569115155,450.9800945661733,592.7648976350702
frame-005.json,999,999,head,175.17844797645648,585.9565146535842,236.57895560927676,653.7915060919668
frame-005.json,999,999,head,35.39340741818198,581.8291319626081,79.46674440793551,643.1931574548559
frame-005.json,999,999,person,1412.3003782733535,366.60550792408753,1440.191610765446,398.69393613538784
frame-005.json,999,999,head,1415.7821875683503,366.60550792408753,1427.6994485723042,380.35769144321625
frame-005.json,999,999,person,1551.1486670704635,352.9896114888529,1574.02435232956,395.38948577048524
frame-005.json,999,999,head,1558.8346686436469,352.98961148885286,1572.2851713967175,367.40245731302815
frame-006.json,999,999,person,1566.8487987578087,445.95725805322456,1619.953751558904,545.1008158027867
frame-006.json,999,999,person,1524.0178446843202,541.5421983493725,1569.8364302831428,455.6361234417559
frame-006.json,999,999,person,1650.1660155967754,432.8779102931508,1702.9177672799763,620.5271461644103
frame-006.json,999,999,person,1525.2311644475599,893.402505973443,1681.5472303600638,687.1212958392426
frame-006.json,999,999,person,1595.4870948396065,620.6691627087187,1717.0323747300308,798.3078391092841
frame-006.json,999,999,person,998.5182006479389,883.3823277387198,1185.5072367328603,669.7915040897051
frame-006.json,999,999,person,1168.3502246808707,612.7414002122059,1285.5240099883538,841.5605540350781
frame-006.json,999,999,person,1286.315738646502,892.0300059102151,1509.99637899692,1074.6937434602817
frame-006.json,999,999,person,567.1478646323394,793.5198817545984,739.3655261100475,1045.7311007363446
frame-006.json,999,999,person,745.0354267092837,1048.8914107561181,934.2045078570346,789.1586038760781
frame-006.json,999,999,head,600.7937633528066,794.1041637672462,677.7434515010985,887.5271826077748
frame-006.json,999,999,head,800.2325748005999,788.8518619804051,882.2371948149353,878.2180363445544
frame-006.json,999,999,head,1398.619261471806,892.4176443031132,1502.6132019160593,1021.8106609931284
frame-006.json,999,999,head,1070.1269995623995,669.8147656452952,1132.7948229095057,740.2769864458971
frame-006.json,999,999,head,1191.1393137419122,613.0533746730614,1251.95074806268,686.145145550807
frame-006.json,999,999,head,1593.3622401558905,773.9847845612683,1672.22407567474,688.1249500110512
frame-006.json,999,999,head,1612.7946628770094,620.9886888438148,1674.1856513766807,690.5586497923505
frame-006.json,999,999,head,1670.4308884149818,433.5349482153815,1701.6788617115371,478.69519846446417
frame-006.json,999,999,head,1568.3029215557162,447.20533568207395,1595.174470014389,478.278684211988
frame-006.json,999,999,head,1531.5257525868826,456.62161357963737,1560.6132407179039,490.21442280116605
frame-006.json,999,999,person,46.11355888574391,600.7446973766687,264.55671967067644,986.3300155445293
frame-006.json,999,999,person,506.8555121039377,499.02497631286417,634.9680629461438,856.0458308058977
frame-006.json,999,999,person,327.1295959756694,538.6363783890049,497.4021249918709,979.513291775887
frame-006.json,999,999,person,1457.1584182274405,506.7622769311779,1516.2816175921037,381.47578727935104
frame-006.json,999,999,head,1471.793357158532,381.8450436618671,1493.558662930334,405.85987604861333
frame-006.json,999,999,head,345.4021334088027,539.5178070305401,415.85906152079247,625.6282951635203
frame-006.json,999,999,head,507.5884142767543,498.4553282226598,557.3531322549758,555.1259682264872
frame-006.json,999,999,head,47.28986722864529,600.32236575663,94.87294750837196,668.0755678028105
frame-006.json,999,999,person,1412.300378273354,368.5272207006442,1439.989910560821,398.070592452027
frame-006.json,999,999,head,1417.7036879616462,368.5272207006442,1429.6209489656,382.2794042197729
frame-007.json,999,999,person,1567.8095489544564,445.95725805322456,1620.4589424001138,545.1008158027867
frame-007.json,999,999,person,1525.9393450776158,538.6596291845374,1571.7579306764385,452.7535542769208
frame-007.json,999,999,person,1650.1660155967754,432.8779102931508,1702.9177672799763,620.5271461644103
frame-007.json,999,999,person,1527.6096967038843,898.1602427283677,1681.676633163581,691.8790325941674
frame-007.json,999,999,person,1591.9192964551194,620.6691627087187,1711.422749682155,798.3078391092841
frame-007.json,999,999,person,987.8148054944786,883.7929428163153,1180.719446503877,668.5558236583452
frame-007.json,999,999,person,1171.9180230653574,610.3625318347435,1289.13049957964,839.1816856576157
frame-007.json,999,999,person,1263.7196822114197,877.7567956454407,1549.1155815111604,1073.2322989232807
frame-007.json,999,999,person,561.3579009699945,796.4153646234838,737.8865265991749,1048.62658360523
frame-007.json,999,999,person,745.0354267092837,1048.8914107561181,932.068258517068,789.1586038760781
frame-007.json,999,999,head,589.2138360281169,796.9996466361317,669.7268061000143,895.6593458789882
frame-007.json,999,999,head,804.5750475473585,788.8518619804051,884.3932725863531,882.6672739576941
frame-007.json,999,999,head,1312.9921002441256,878.1444340383387,1397.3021098978625,992.2892361785351
frame-007.json,999,999,head,1068.9377334342375,669.8147656452952,1133.1871880281374,736.5662509569689
frame-007.json,999,999,head,1194.7071121263984,611.8639404843302,1251.4749306967676,682.8949045761054
frame-007.json,999,999,head,1592.4490128418533,771.5896752117721,1671.0543263632326,693.4200917940259
frame-007.json,999,999,head,1612.7946628770096,620.9886888438148,1673.34736906084,699.4076229374417
frame-007.json,999,999,head,1669.6412304167297,433.5349482153815,1701.5516615561946,478.69519846446417
frame-007.json,999,999,head,1569.2636717523642,447.20533568207395,1596.135220211037,478.278684211988
frame-007.json,999,999,head,1533.4472529801783,453.7390444148023,1562.5347411111995,487.331853636331
frame-007.json,999,999,person,132.6118392407356,563.7582297886249,324.77612170896043,960.0128730192991
frame-007.json,999,999,person,1445.6294158676656,533.6306024053988,1497.2337347896041,383.15189510664175
frame-007.json,999,999,head,1456.4213540121657,385.68846921498056,1478.1866597839678,409.70330160172676
frame-007.json,999,999,head,132.3406566680507,563.3358981685863,181.94529816944635,626.184922269171
frame-007.json,999,999,person,1412.300378273354,367.83312861413316,1437.1735535299529,397.37650036551594
frame-007.json,999,999,head,1417.0096534857034,367.83312861413316,1428.9269144896573,381.5853121332619
frame-008.json,999,999,person,1568.6860838004973,445.08062911762113,1621.3354772461546,544.2241868671832
frame-008.json,999,999,person,1528.5689496157388,540.4128870557445,1578.1519378564803,454.5068121481279
frame-008.json,999,999,person,1650.1660155967754,432.8779102931508,1702.9177672799763,620.5271461644103
frame-008.json,999,999,person,1534.674324254705,895.1322053451902,1685.6138334469117,688.8509952109898
frame-008.json,999,999,person,1615.1316441221015,622.6878542975035,1713.7880020988655,798.7082802165353
frame-008.json,999,999,person,987.8148054944786,883.7929428163153,1180.719446503877,668.5558236583452
frame-008.json,999,999,person,1171.9180230653574,610.3625318347435,1289.13049957964,839.1816856576157
frame-008.json,999,999,person,1266.7473797332,855.1209112149531,1552.1432790329407,1072.5581955986913
frame-008.json,999,999,person,561.3579009699945,802.471439389839,737.8248416505529,1054.6826583715851
frame-008.json,999,999,person,745.0354267092837,1048.8914107561181,931.6100846315665,789.1586038760781
frame-008.json,999,999,head,596.2784635789376,803.0557214024868,671.600257224654,894.9527448060104
frame-008.json,999,999,head,804.5750475473585,788.8518619804051,884.3932725863531,882.6672739576941
frame-008.json,999,999,head,1310.973635229605,855.1209112149531,1408.995730782371,987.3036901520893
frame-008.json,999,999,head,1070.9561984487577,667.7960740565102,1135.2056530426576,734.5475593681839
frame-008.json,999,999,head,1192.6886471118787,611.8639404843302,1246.760811535017,678.8805641184646
frame-008.json,999,999,head,1591.4397803345933,765.2891355140184,1653.4537918227336,688.4776015331446
frame-008.json,999,999,head,1613.8038953842702,623.0073804326,1676.223918718134,697.0449256730825
frame-008.json,999,999,head,1669.6412304167297,433.5349482153815,1701.5516615561946,478.69519846446417
frame-008.json,999,999,head,1570.140206598405,446.3287067464705,1597.0117550570778,477.40205527638454
frame-008.json,999,999,head,1536.0768575183015,455.4923022860094,1565.1643456493227,489.0851115075381
frame-008.json,999,999,person,196.81873766660422,443.47604113427263,239.2065029715282,527.2517420688521
frame-008.json,999,999,head,203.8833652174249,444.48538692866515,219.02185282632632,459.625573844553
frame-008.json,999,999,person,1384.7949461037015,369.23884714163404,1409.3379217928516,397.29097308094725
frame-008.json,999,999,person,1468.0657564776043,362.22581565680576,1491.7321973207136,436.7392751831065
frame-008.json,999,999,person,1396.1898991022358,394.20179521276566,1467.3820403096522,558.8048979369843
frame-008.json,999,999,head,1387.645231667486,368.3507313829785,1404.3037425285015,383.8613696808508
frame-008.json,999,999,head,1473.8099430175653,360.8826462765955,1489.3195910605793,378.116688829787
frame-008.json,999,999,head,1410.0480566185067,395.35073138297844,1433.5997443875283,422.9251994680848
frame-009.json,999,999,person,1568.6860838004973,443.58891100293647,1623.0077403790815,542.7324687524986
frame-009.json,999,999,person,1528.5689496157395,539.6670279984022,1577.753194201217,453.7609530907856
frame-009.json,999,999,person,1649.1567830895153,434.89660188193585,1701.9085347727162,622.5458377531953
frame-009.json,999,999,person,1534.674324254705,895.1322053451902,1681.614101961561,688.8509952109898
frame-009.json,999,999,person,1612.7719030034355,621.678508503111,1713.6174108822345,797.6989344221428
frame-009.json,999,999,person,993.8702005380385,892.4667056074763,1193.7779855883255,664.1539407394323
frame-009.json,999,999,person,1174.9457205871377,611.3718776291362,1287.1039219473275,839.0571845300508
frame-009.json,999,999,person,1263.7196822114197,840.9900700934577,1549.1155815111604,1076.728067868189
frame-009.json,999,999,person,564.3855984917748,793.3873272403061,735.9702914410493,1045.5985462220524
frame-009.json,999,999,person,742.0077291875034,1048.8914107561181,931.5015223760038,789.1586038760781
frame-009.json,999,999,head,595.2692310716775,792.9622634585614,672.10226122005,882.5782522552083
frame-009.json,999,999,head,804.5750475473585,788.8518619804051,885.116348467565,878.6489337156559
frame-009.json,999,999,head,1327.1213553457665,840.9900700934579,1411.7976992479164,973.2662062816402
frame-009.json,999,999,head,1062.882338390677,664.7680366733326,1131.9798810101406,736.6246503090282
frame-009.json,999,999,head,1191.6794146046186,611.8639404843302,1249.1288445208588,678.8805641184646
frame-009.json,999,999,head,1593.4582453491134,765.2891355140184,1649.7165466683425,688.4776015331446
frame-009.json,999,999,head,1613.8038953842702,623.0073804326,1676.223918718134,697.0449256730825
